others,total_input_tokens,total_token_throughput,backend,base_url,endpoint_type,max_concurrent_requests,std_itl_ms,timestamp,tokenizer_id,completed,num_prompts,request_rate,date,p99_itl_ms,burstiness,failed,median_itl_ms,mean_itl_ms,p99_tpot_ms,request_throughput,std_tpot_ms,task_id,total_output_tokens,median_tpot_ms,mean_ttft_ms,std_ttft_ms,max_concurrency,duration,request_goodput,label,mean_tpot_ms,p99_ttft_ms,output_throughput,max_output_tokens_per_s,median_ttft_ms,model_id
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,40920,2709.5295850802363,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,40,9.544009244409295,2026-02-17 02:28:03.217000,amd/DeepSeek-R1-MXFP4,40,40,10000.0,2026-02-16,17.480802283389494,1.0,0,15.802623966010287,15.489229473480199,16.483971579699073,1.3236588104935205,1.2296080054044711,deepseek_r1_mxfp4_vllm_20260216,40960,15.944158445725325,3525.262775355077,6636.9526235781605,,30.219267747015692,,,15.48922914498387,17099.174424084486,1355.426621945365,2016.0,232.60461349855177,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,41943,2638.533569257456,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,41,3.0976804583455664,2026-02-17 02:28:59.400000,amd/DeepSeek-R1-MXFP4,41,41,10000.0,2026-02-16,18.334194170311097,1.0,0,16.552092973142862,16.145131078198474,16.826602747415322,1.2889758521042773,1.1259290328764688,deepseek_r1_mxfp4_vllm_20260216,41984,16.72302348389475,3994.4919080788654,7105.476705471292,,31.808198681974318,,,16.145130813601543,17593.235877424013,1319.91127255478,1920.0,260.46929601579905,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,42966,2792.0056576102925,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,42,2.46474107038519,2026-02-17 02:29:54.927000,amd/DeepSeek-R1-MXFP4,42,42,10000.0,2026-02-16,17.759679059963673,1.0,0,15.674018999561667,15.49243147014149,15.999397979733462,1.3639500037177785,0.8775670071378054,deepseek_r1_mxfp4_vllm_20260216,43008,15.995831740513683,4034.5459735711174,6960.490283852577,,30.792917545011733,,,15.492431066078773,16548.849774980918,1396.6848038070052,2048.0,165.8064154908061,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,43989,2829.1540164913017,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,43,4.773224612165002,2026-02-17 02:30:50.449000,amd/DeepSeek-R1-MXFP4,43,43,10000.0,2026-02-16,17.834456770215194,1.0,0,15.777205990161747,15.626015787951003,16.243440305114518,1.3820977120133375,0.9795958454310476,deepseek_r1_mxfp4_vllm_20260216,44032,16.146190289361538,4437.3766188428535,7252.77565192197,,31.112127330969088,,,15.62601548391724,16833.809097794583,1415.2680571016576,2016.0,256.035361031536,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,45012,2878.059724292071,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,44,4.786353487730617,2026-02-17 02:31:46.592000,amd/DeepSeek-R1-MXFP4,44,44,10000.0,2026-02-16,17.72250217560213,1.0,0,15.882890962529927,15.667673802140298,16.303627387614135,1.4059891178759507,0.9830464894624257,deepseek_r1_mxfp4_vllm_20260216,45056,16.22297934898087,4749.162153434801,7431.173963202804,,31.29469456098741,,,15.667673575353879,16908.474633547594,1439.7328567049735,2016.0,268.78745103022084,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,46035,2937.035076425046,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,45,5.239876944269089,2026-02-17 02:32:42.140000,amd/DeepSeek-R1-MXFP4,45,45,10000.0,2026-02-16,17.57768742623738,1.0,0,15.837197017390281,15.647126294561627,16.316899866027757,1.434799744223276,0.9768980085686056,deepseek_r1_mxfp4_vllm_20260216,46080,16.201653563074277,5021.0738275963295,7568.053696992845,,31.363261793972924,,,15.64712602432938,16919.94073720649,1469.2349380846347,2016.0,266.1242369795218,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,47058,2880.068032027337,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,46,10.382005833812789,2026-02-17 02:33:39.304000,amd/DeepSeek-R1-MXFP4,46,46,10000.0,2026-02-16,18.23704851442017,1.0,0,16.43504048115574,16.273486921392006,17.061399555328563,1.4069702159390995,1.0606499111591732,deepseek_r1_mxfp4_vllm_20260216,47104,16.839702555728586,5485.203281478987,8011.864969139042,,32.69436657498591,,,16.273486659017184,17931.17189245531,1440.737501121638,1928.0,256.86299649532884,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,48081,3058.411354577939,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,47,3.723159408920657,2026-02-17 02:34:35.761000,amd/DeepSeek-R1-MXFP4,47,47,10000.0,2026-02-16,17.54743620986118,1.0,0,15.605806955136359,15.518861039599694,16.059293171819,1.4940944575368535,0.7747601294035428,deepseek_r1_mxfp4_vllm_20260216,48128,16.044209228750255,5463.975297674745,7674.981853880489,,31.45718114601914,,,15.51886068337331,16859.88542038831,1529.952724517738,2016.0,276.13704197574407,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,49104,3093.6631307845623,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,48,3.1767231251951396,2026-02-17 02:35:31.388000,amd/DeepSeek-R1-MXFP4,48,48,10000.0,2026-02-16,18.078336623730138,1.0,0,15.993971523130313,15.755366896300142,16.548487558393177,1.5113156476719893,1.0891279516517225,deepseek_r1_mxfp4_vllm_20260216,49152,16.51434430987724,5857.768931347285,7989.784810660888,,31.760406950023025,,,15.755366554965507,17271.184815534507,1547.587223216117,1983.0,271.67491949512623,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,50127,3078.354285414273,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,49,4.113244416970461,2026-02-17 02:36:28.203000,amd/DeepSeek-R1-MXFP4,49,49,10000.0,2026-02-16,17.445417477283623,1.0,0,15.72662201942876,15.83464711754828,16.22797905333169,1.503836973822312,0.2751108950255921,deepseek_r1_mxfp4_vllm_20260216,50176,15.970756456493522,5920.824722572211,7858.515056006676,,32.5833191050333,,,15.834646806295742,16851.50988483103,1539.9290611940476,2016.0,234.3362639658153,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,51150,3002.496266858198,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,50,13.715341096449508,2026-02-17 02:37:26.836000,amd/DeepSeek-R1-MXFP4,50,50,10000.0,2026-02-16,18.07794225343969,1.0,0,15.996731992345303,16.441623368735204,16.59777915014299,1.4667788309028813,0.24934925179180426,deepseek_r1_mxfp4_vllm_20260216,51200,16.53124249998534,6414.7323605266865,8267.38469878546,,34.08830216701608,,,16.441622994854256,17920.492113592918,1501.9815228445505,1984.0,284.7229054896161,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,52173,3179.836166095832,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,51,3.1730156569991506,2026-02-17 02:38:24.447000,amd/DeepSeek-R1-MXFP4,51,51,10000.0,2026-02-16,17.915107083972543,1.0,0,15.830303018447012,15.945363080752927,16.303043309412534,1.5534128803594687,0.3634192202002911,deepseek_r1_mxfp4_vllm_20260216,52224,16.18681699315219,6454.792374587508,8076.938482248115,,32.830936736019794,,,15.94536273762304,17080.585705989506,1590.694789488096,1984.0,290.36250902572647,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,53196,3248.640806849463,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,52,4.523013297159056,2026-02-17 02:39:20.814000,amd/DeepSeek-R1-MXFP4,52,52,10000.0,2026-02-16,17.414762108819566,1.0,0,15.691849985159934,15.81002271300249,16.06022120705309,1.5870253086709638,0.10243666589200434,deepseek_r1_mxfp4_vllm_20260216,53248,15.76474721943263,6458.97906061929,7918.944930906392,,32.7657030520495,,,15.810022478678246,16675.40670662187,1625.113916079067,2048.0,263.6587200395297,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,54219,3215.8415453289854,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,53,2.893173638844645,2026-02-17 02:40:19.451000,amd/DeepSeek-R1-MXFP4,53,53,10000.0,2026-02-16,18.406182351754975,1.0,0,16.39165502274409,16.461448864438566,16.978988450945504,1.5710022204831389,0.6066397412849156,deepseek_r1_mxfp4_vllm_20260216,54272,16.936009834777245,7095.516556773976,8507.361845647314,,33.736425899958704,,,16.461448539533556,17712.54470432643,1608.7062737747342,1920.0,278.32612104248255,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,55242,3387.4990089507655,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,54,3.2984117532624957,2026-02-17 02:41:16.329000,amd/DeepSeek-R1-MXFP4,54,54,10000.0,2026-02-16,17.25847667315974,1.0,0,15.696089016273618,15.766657208681975,15.87266132437063,1.6548602877141014,0.0800630693663456,deepseek_r1_mxfp4_vllm_20260216,55296,15.724436129983431,6826.194903096486,7980.769190117015,,32.631153458030894,,,15.766656974636431,16589.11803654919,1694.5769346192399,2048.0,275.26904351543635,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,56265,3338.895296466798,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,55,7.1548341982475065,2026-02-17 02:42:14.619000,amd/DeepSeek-R1-MXFP4,55,55,10000.0,2026-02-16,17.716975598596036,1.0,0,16.028430953156203,16.207803534312596,16.392762010307337,1.6311164125387387,0.1997552730844977,deepseek_r1_mxfp4_vllm_20260216,56320,16.291241027357444,7337.230520309161,8388.077757770141,,33.71923645498464,,,16.20780320472678,17485.093600659166,1670.2632064396685,2007.0,291.8331699911505,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,57288,3315.9588889761694,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,56,29.21328746125326,2026-02-17 02:43:13.390000,amd/DeepSeek-R1-MXFP4,56,56,10000.0,2026-02-16,17.824392940965478,1.0,0,15.95086051383987,16.61530514886366,17.598250652100678,1.619911523681568,0.829338857627525,deepseek_r1_mxfp4_vllm_20260216,57344,16.228722271258885,7924.604427820928,8970.744011940915,,34.569789264001884,,,16.615304894588196,18479.926272132434,1658.7894002499256,2000.0,194.22707552439533,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,58311,3596.332741502718,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,57,2.9945851691402026,2026-02-17 02:44:10.211000,amd/DeepSeek-R1-MXFP4,57,57,10000.0,2026-02-16,17.540390201611448,1.0,0,15.631248010322452,15.701427255180562,16.150307347718083,1.7568796978518406,0.40484055237077066,deepseek_r1_mxfp4_vllm_20260216,58368,16.01447891595319,7493.260638018367,8222.30389169824,,32.443883363041095,,,15.701426998590101,16898.687142862473,1799.0448106002848,2016.0,284.4038410112262,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,59334,3536.7936574908504,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,58,9.550883547140142,2026-02-17 02:45:07.779000,amd/DeepSeek-R1-MXFP4,58,58,10000.0,2026-02-16,18.298034374020062,1.0,0,16.019503498682752,16.29275285837478,17.195933517444157,1.727793677328212,0.9810392876191669,deepseek_r1_mxfp4_vllm_20260216,59392,17.163158345548524,8179.417644450762,8817.050995200067,,33.56882292201044,,,16.2927526169308,18098.64825999248,1769.2607255840892,1920.0,307.3885504854843,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,60357,3683.835108210559,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,59,4.12989320924961,2026-02-17 02:46:03.358000,amd/DeepSeek-R1-MXFP4,59,59,10000.0,2026-02-16,17.5337396399118,1.0,0,15.75493102427572,15.86630674017949,16.360829385255354,1.7996263352274349,0.34949425183788513,deepseek_r1_mxfp4_vllm_20260216,60416,16.141466910992715,7833.920673405065,8308.273557733031,,32.7845835799817,,,15.866306430338483,17012.73273347877,1842.8173672728933,2016.0,273.53291999315843,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-dev-dsfp4_1120,61380,3671.29477915923,openai,http://mi350-vllm-dev.default.svc.cluster.local:80,openai,60,3.627904739972294,2026-02-17 02:47:01.381000,amd/DeepSeek-R1-MXFP4,60,60,10000.0,2026-02-16,18.093760464689694,1.0,0,16.06043500942178,16.15733099526027,16.77216804391358,1.793500136374807,0.6229995852878916,deepseek_r1_mxfp4_vllm_20260216,61440,16.721317518576672,8330.329089122824,8631.909473389702,,33.45413740602089,,,16.157330732238076,17667.0707765111,1836.5441396478025,1952.0,324.9635420215782,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,1023,164.08707374054583,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,1,0.3909383852678508,2026-02-17 03:28:13.486000,amd/DeepSeek-R1-MXFP4,1,1,10000.0,2026-02-16,12.981267074355856,1.0,0,12.172927963547409,12.168664204305855,12.168661696938315,0.08015978199342737,0.0,deepseek_r1_mxfp4_vllm_20260216,1024,12.168661696938315,24.542059050872922,0.0,,12.475083827972412,,,12.168661696938315,24.542059050872922,82.08361676126962,86.0,24.542059050872922,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,2046,300.0390373297855,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,2,14.94907828535005,2026-02-17 03:28:51.313000,amd/DeepSeek-R1-MXFP4,2,2,10000.0,2026-02-16,13.40060768998228,1.0,0,12.63897749595344,12.957361217968044,13.280261997564219,0.14657500602334417,0.3294932302021535,deepseek_r1_mxfp4_vllm_20260216,2048,12.957358631966107,374.8489980062004,349.45788301411085,,13.644891132949851,,,12.957358631966107,717.317723360029,150.09280616790443,166.0,374.8489980062004,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,3069,443.12770478483213,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,3,8.160082839983918,2026-02-17 03:29:29.213000,amd/DeepSeek-R1-MXFP4,3,3,10000.0,2026-02-16,13.91022512689233,1.0,0,13.059221964795142,13.201543083759622,13.485014498359426,0.21647665109175973,0.20664400286315848,deepseek_r1_mxfp4_vllm_20260216,3072,13.055456874908957,341.7109373452452,223.3383467098469,,13.858307512011379,,,13.201542231678365,500.2479051891714,221.67209071796196,237.0,498.9956710487604,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,4092,597.0851811506957,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,4,4.363927968434245,2026-02-17 03:30:07.876000,amd/DeepSeek-R1-MXFP4,4,4,10000.0,2026-02-16,13.971147084375843,1.0,0,13.09943149681203,13.148915124375451,13.340488963103025,0.2916879243530512,0.11521092737294816,deepseek_r1_mxfp4_vllm_20260216,4096,13.082465549373548,251.97533574828412,129.21382648109608,,13.71328624204034,,,13.148914490478093,327.6520502474159,298.6884345375244,320.0,326.01545049692504,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,5115,696.5933687701299,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,5,3.8937041265403423,2026-02-17 03:30:46.986000,amd/DeepSeek-R1-MXFP4,5,5,10000.0,2026-02-16,14.91935463855043,1.0,0,14.034870953764766,14.090275334695924,14.290434323721914,0.34029964277974106,0.1053456480893922,deepseek_r1_mxfp4_vllm_20260216,5120,14.03767438322071,269.1618483979255,118.21111371563606,,14.692933437007014,,,14.09027464300911,329.7955317259766,348.46683420645485,370.0,328.085494984407,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,6138,838.4433437215973,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,6,3.4708849559961292,2026-02-17 03:31:25.532000,amd/DeepSeek-R1-MXFP4,6,6,10000.0,2026-02-16,14.960490447701886,1.0,0,13.996584486449137,14.044948176767374,14.243513116338663,0.40959616205256344,0.09446668094492812,deepseek_r1_mxfp4_vllm_20260216,6144,14.002775134885626,271.8106361765725,107.1241739085427,,14.64857475698227,,,14.044947236388376,321.26220474019647,419.42646994182496,444.0,319.26660300814547,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,7161,973.6382395337487,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,7,3.340407944293514,2026-02-17 03:32:03.720000,amd/DeepSeek-R1-MXFP4,7,7,10000.0,2026-02-16,15.109760593622921,1.0,0,14.07475396990776,14.096360868603202,14.303415835689833,0.4756415434947478,0.0908901667021291,deepseek_r1_mxfp4_vllm_20260216,7168,14.059223313799961,288.3951399957628,102.81376329774484,,14.716965108993463,,,14.096360252907424,332.1190238313284,487.05694053862175,518.0,329.7373979585245,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,8184,1099.5408830105007,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,8,5.344438483568314,2026-02-17 03:32:42.994000,amd/DeepSeek-R1-MXFP4,8,8,10000.0,2026-02-16,15.21524328738451,1.0,0,14.225809485651553,14.319063676932277,14.490139968742758,0.5371474758234004,0.12980931316446392,deepseek_r1_mxfp4_vllm_20260216,8192,14.218641480460322,231.1680248749326,144.34689766024408,,14.893488958012313,,,14.31906315933644,345.47909440938383,550.039015243162,584.0,341.6942750045564,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,9207,1173.5963578913224,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,9,2.909515606964335,2026-02-17 03:33:23.155000,amd/DeepSeek-R1-MXFP4,9,9,10000.0,2026-02-16,16.05224763858132,1.0,0,15.018595033325255,15.038490572400734,15.248549307320078,0.573325040494051,0.08160768379304728,deepseek_r1_mxfp4_vllm_20260216,9216,15.009667917884402,303.57965799824643,96.71193957342304,,15.697901477047708,,,15.0384900869955,340.240102999378,587.0848414659082,625.0,337.29083894286305,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,10230,1299.8780305239554,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,10,2.790335605203933,2026-02-17 03:34:02.512000,amd/DeepSeek-R1-MXFP4,10,10,10000.0,2026-02-16,16.167579657048915,1.0,0,15.060977486427873,15.079220537440387,15.292381038034666,0.6350161360644628,0.07894054232407041,deepseek_r1_mxfp4_vllm_20260216,10240,15.052937742908515,312.5327084970195,94.48477692539527,,15.747631331032608,,,15.079220051710829,347.5475540314801,650.2565233300099,690.0,343.13215847942047,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,11253,1414.6305699619934,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,11,2.626596610783126,2026-02-17 03:34:42.423000,amd/DeepSeek-R1-MXFP4,11,11,10000.0,2026-02-16,16.24860496493056,1.0,0,15.222824004013091,15.244119164222438,15.453377123841314,0.6910750219648233,0.07434811019389784,deepseek_r1_mxfp4_vllm_20260216,11264,15.220595066474782,312.38915490261707,89.18396362751899,,15.917229896003846,,,15.244118537552541,343.7387914862484,707.660822491979,748.0,340.8388099633157,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,12276,1545.9921824199612,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,12,2.56639805929967,2026-02-17 03:35:22.687000,amd/DeepSeek-R1-MXFP4,12,12,10000.0,2026-02-16,16.31179549440276,1.0,0,15.192741993814707,15.2088665500979,15.422241765487861,0.7552477686467812,0.07309917260929492,deepseek_r1_mxfp4_vllm_20260216,12288,15.186839901265449,320.37091775176424,87.57457622361336,,15.8888254929916,,,15.208866144583581,349.67635508452076,773.373715094304,828.0,346.5826000319794,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,13299,1687.2175036927645,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,13,2.489812452284069,2026-02-17 03:36:02.879000,amd/DeepSeek-R1-MXFP4,13,13,10000.0,2026-02-16,16.166689968667924,1.0,0,15.062053978908807,15.087524583873336,15.30342642801658,0.8242391322387712,0.07163303970329112,deepseek_r1_mxfp4_vllm_20260216,13312,15.066861921799838,327.02295100674604,85.26820575337729,,15.772121816989966,,,15.087524072255178,355.6106253317557,844.0208714125017,897.0,350.6620430271141,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,14322,1789.7814646333836,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,14,2.435259787525017,2026-02-17 03:36:43.528000,amd/DeepSeek-R1-MXFP4,14,14,10000.0,2026-02-16,16.36833240510896,1.0,0,15.30127800651826,15.312007725446856,15.531516370016108,0.8743436563914917,0.07078098133823085,deepseek_r1_mxfp4_vllm_20260216,14336,15.292308020025613,336.23678035551814,84.07083563624613,,16.012010721024126,,,15.312007241581956,364.4202780089108,895.3279041448875,952.0,359.8840625199955,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,15345,1951.5512719281744,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,15,5.388814993936605,2026-02-17 03:37:23.838000,amd/DeepSeek-R1-MXFP4,15,15,10000.0,2026-02-16,16.225424481090155,1.0,0,15.051564027089626,15.131745131506682,15.29231896133955,0.9533714078789323,0.12566367784892296,deepseek_r1_mxfp4_vllm_20260216,15360,15.02926208505376,234.1260607354343,142.85003752192256,,15.733637358993292,,,15.1317448212479,353.1577836337965,976.2523216680266,1035.0,345.9463900071569,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,16368,2071.1215545870273,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,16,6.940593189222337,2026-02-17 03:38:03.674000,amd/DeepSeek-R1-MXFP4,16,16,10000.0,2026-02-16,16.278604951221496,1.0,0,15.113970002857968,15.273909070323922,15.377897765881286,1.0117838566619575,0.13282802300599164,deepseek_r1_mxfp4_vllm_20260216,16384,15.377388786432814,170.94905675185146,142.57792387908682,,15.813654166006017,,,15.273908610213843,357.4020532454597,1036.0666692218444,1104.0,65.4238595161587,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,17391,1945.4207189793945,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,17,7.274684430527634,2026-02-17 03:38:45.048000,amd/DeepSeek-R1-MXFP4,17,17,10000.0,2026-02-16,18.315966002410278,1.0,0,17.134926980361342,17.28542245282103,17.366101842888888,0.9503765114701488,0.12144362604036316,deepseek_r1_mxfp4_vllm_20260216,17408,17.362072309825063,168.02350364228272,140.78070433355862,,17.88764746900415,,,17.285421978671753,388.1435686489567,973.1855477454324,1020.0,88.29053200315684,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,18414,2040.316075746583,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,18,11.382616898839109,2026-02-17 03:39:27.339000,amd/DeepSeek-R1-MXFP4,18,18,10000.0,2026-02-16,18.30129219160881,1.0,0,17.126942984759808,17.400223453998734,17.54584653831448,0.9967347707604216,0.20494349219657912,deepseek_r1_mxfp4_vllm_20260216,18432,17.544960261496442,230.6206232784057,221.47048999550356,,18.058966665994376,,,17.400223134785946,544.485138655873,1020.6564052586717,1080.0,79.23426054185256,amd/DeepSeek-R1-MXFP4
doks-1.34.1-rocm-7.0.2-mi350x8-vllm-latest-0.15.1,19437,2210.9029902392845,openai,http://mi350-vllm-latest.default.svc.cluster.local:80,openai,19,5.5427412781562255,2026-02-17 03:40:08.557000,amd/DeepSeek-R1-MXFP4,19,19,10000.0,2026-02-16,18.1280131614767,1.0,0,16.84154395479709,16.941862849823348,17.091818663405657,1.0800698535609596,0.12663946562741504,deepseek_r1_mxfp4_vllm_20260216,19456,16.83417200193925,235.9302126293953,145.36297369540006,,17.591454790963326,,,16.941862589501504,364.69234036281705,1105.9915300464227,1159.0,356.7420350154862,amd/DeepSeek-R1-MXFP4
